Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
20,9,0.3388186322405364,0.5020839383629854,0.3058774847346565,0.4704531577552299,0.4402047476857311,0.5114959640879233,0.4138010549846813,0.4864391972715535,0.5058884375637334,0.3344598661351619,0.44327825447413,0.3825783838939307
50,9,0.4079366455446045,0.4763127139206728,0.3955489453519023,0.4576731617920593,0.468410987468059,0.4802790320133712,0.4635674235468186,0.4745134421856123,0.4763127254861401,0.4077412969147115,0.44327825447413,0.341154181374127
5,10,0.2709927284553,0.5709927284553,0.2899629443555188,0.6484060538079461,0.6116916892994683,0.7207789168866353,0.3739752652066466,0.4871880765342495,0.5804389357947062,0.2375817929375633,0.44327825447413,0.3718044606103584
10,10,0.3315329888269739,0.5537552110491961,0.2849353478225973,0.5551962504748523,0.5713769548419838,0.6410095793242669,0.4111384189552075,0.4816653344707518,0.5644787231498194,0.3073358660069623,0.44327825447413,0.3838364824356621
20,10,0.4201499394074524,0.5834152455299013,0.3800654009214603,0.526236684573477,0.5074967257010364,0.584441085022721,0.5042009624667381,0.5808782787606679,0.5863941651979565,0.4149655937693851,0.44327825447413,0.3721665483813503
50,10,0.4384134359244249,0.5153365128475018,0.4543266896316557,0.4948450084901988,0.4381951152765529,0.51533797241941,0.4381951152765529,0.51533797241941,0.5153379724194096,0.4381951152765524,0.44327825447413,0.3436923577115064
5,11,0.3985195844780543,0.7110195844780542,0.4345660572548397,0.6677655267293553,0.5274618122868009,0.6535111368373049,0.5015301235862926,0.6275805437543599,0.7839315201023433,0.3553600915309148,0.44327825447413,0.3920870010899996
10,11,0.4123916517232414,0.5731059374375271,0.2013655777113924,0.2974487272628789,0.6102731320014588,0.6826163698116018,0.3800190004717251,0.453531992285721,0.6091999139139181,0.352057056771061,0.44327825447413,0.3749733897109479
20,11,0.4490846962634954,0.6169168640956632,0.4683067168405067,0.5824029796127538,0.4748144563816681,0.6008086301454743,0.4390404339816169,0.5614993862227936,0.6188885290957873,0.4474599576672158,0.44327825447413,0.3729580913872065
50,11,0.4741872198945589,0.5425632882706272,0.4821080262763059,0.5208902492880874,0.5181131505161786,0.5321459377977207,0.5131679821130818,0.5275641820668482,0.5425637841299435,0.473992355558515,0.44327825447413,0.3503561165886272
5,12,0.2919128623803296,0.5696906401581074,0.1771016626186509,0.4807493760331798,0.5228708516120434,0.6489212717801106,0.4359847364860391,0.5620351566541064,0.6479968779832861,0.2194254494118575,0.44327825447413,0.3876266292619357
10,12,0.307634796148407,0.603409444035731,0.4533208106761578,0.6581985692475911,0.5618603007509456,0.6673879389419004,0.4730956620432519,0.5808499425876561,0.6034337997152317,0.3034337997152317,0.44327825447413,0.383544245990229
20,12,0.4519172178750942,0.6434065795772219,0.4623578993403219,0.6249999681905717,0.4561098792748199,0.6308128262698737,0.4457562572469665,0.6193665133230469,0.6434074902811386,0.4505503474239958,0.44327825447413,0.3783871690334962
50,12,0.4382733731531407,0.5151964500762176,0.4081003507413686,0.4828434844179968,0.4760981952020906,0.5041974764529179,0.4704426831617487,0.4988033105282995,0.5152044101109561,0.4380615529680989,0.44327825447413,0.3572969784545379
5,13,0.3557275003625537,0.689060833695887,0.3453051298954819,0.7340171479165147,0.3436386262582693,0.6232114566945176,0.343974001555358,0.6222056077467706,0.6891435291855634,0.3462863863284205,0.44327825447413,0.384580658102568
10,13,0.4065644688323361,0.6531398112980895,0.4663083055925113,0.652313629877808,0.5027962112295354,0.6113607606451242,0.500244908843864,0.6097605829179458,0.6560178174336433,0.3988749602907862,0.44327825447413,0.3828031050728713
20,13,0.3908100840408444,0.55519364568468,0.3973664812684772,0.5223068791266379,0.3929813889707657,0.513057151684334,0.3967659244102376,0.5192232434782658,0.5595064567743728,0.3880778853458014,0.44327825447413,0.3626324116003153
50,13,0.4367310307396697,0.5130022171803477,0.4333271648567448,0.4724899321206049,0.4836806714557768,0.5109946537006628,0.4763274126721697,0.5034810226410497,0.5137117737565005,0.4365689166136433,0.44327825447413,0.362169314473918
5,14,0.4547396990983973,0.7325174768761751,0.2592447962435927,0.567778340136768,0.4296089296614641,0.5948594038224299,0.6058321852549475,0.7602709469571323,0.7881872253752156,0.359615796803787,0.44327825447413,0.3732490713640581
10,14,0.4782585170580826,0.6564763388402608,0.3481375516308878,0.5217345752077918,0.680734552733331,0.7156047664331957,0.565242092662322,0.5972405235071192,0.6575384809909282,0.400395623848071,0.44327825447413,0.3790416044168269
20,14,0.4165568359410762,0.5820740773203865,0.4031196006357491,0.544869305852318,0.5334732392438059,0.5924408860756992,0.5176010484409429,0.5768392756601917,0.5813203847704331,0.4098918133418617,0.44327825447413,0.380892054637821
50,14,0.4668454870023346,0.5215013574476788,0.4590992717248107,0.486544775903161,0.4553170014279686,0.52226227044249,0.4515176809192501,0.5189885871129493,0.5257132030394054,0.4485703458965482,0.44327825447413,0.3491364409232336
5,15,0.4387974325621573,0.7917386090327457,0.2780726751249424,0.6413351042440425,0.7090133645830056,0.8585666497416103,0.5043379017170846,0.6530982322955968,0.8382257946470193,0.323940080361305,0.44327825447413,0.3781429564139235
10,15,0.4505512930282163,0.7463259409155403,0.4797765099146359,0.7456025197989348,0.5159531449469195,0.7385765575892435,0.4966364232695499,0.714628916590712,0.7470615413023571,0.4470615413023571,0.44327825447413,0.3871341166906146
20,15,0.4355027798924595,0.626992141594587,0.4527165818848319,0.610270755788914,0.605650302466352,0.6106394254716532,0.5927408541667045,0.6007851122518845,0.6270008068201287,0.4341436639629858,0.44327825447413,0.3603415669848457
50,15,0.4370239404229925,0.5139470173460694,0.4219698823112472,0.4983250991058173,0.4394050697906641,0.5133776725303902,0.4404102789128883,0.5143828816526144,0.5139472980347954,0.4368044408919383,0.44327825447413,0.348079925028725
5,16,0.4619985837626298,0.7953319170959632,0.4021142166295491,0.859726880004016,0.5460316382928923,0.6541397464010004,0.621088133375961,0.7291962414840693,0.7955626263780511,0.4527054835209082,0.44327825447413,0.3773183362873265
10,16,0.4738724706246324,0.6851400762584352,0.4366980100893257,0.6722758347462803,0.5664895433173158,0.6414895433173159,0.560522955187134,0.635522955187134,0.685156520415446,0.4708708061297316,0.44327825447413,0.3835806696933775
20,16,0.5581816901493658,0.710080424326581,0.477443715180003,0.6016120478824031,0.6566806204186514,0.6894500195290083,0.6483507100570379,0.6815780712215082,0.724127221903343,0.5526986504747715,0.44327825447413,0.3932308925024841
50,16,0.479723436156737,0.5566465130798139,0.4921975669888703,0.5433271050919646,0.4843169815033694,0.5515024492221473,0.4838627406778829,0.5516591986781735,0.5566471383207419,0.4795042811778847,0.44327825447413,0.3556500050073973
